workKey,title,authorNames,firstPublishYear,genreBucket,subjectsRaw,description,coverId,editionCount,ratingsAverage,ratingsCount,wantToReadCount,alreadyReadCount,openLibraryUrl
/works/OL261187W,McElligot's Pool,Dr. Seuss,1947,Poetry,"Stories in rhyme; Juvenile fiction; Reading Resources; Fishing; Children's stories; Fiction; Juvenile literature; Fishing stories; Children's fiction; Fishing, fiction; collectionID:caldecotthonor40; Optimism; Juvenile poetry; Imagination; Conduct of life; Boys; American Fantasy poetry","""Young man,"" laughed the farmer, ""You're sort of a fool! You'll never catch fish in McElligot's Pool!"" ""Hmmm"" answered Marco, ""It may be you're right. I've been here three hours without one single bite. There might be no fish, but again, well, there might!"" A boy imagines the rare and wonderful fish he might catch in McElligot's pool.",254571,16,4.2,5,15,10,https://openlibrary.org/works/OL261187W
/works/OL531767W,The Canterbury Tales,"Geoffrey Chaucer, John E. Cunningham, Peter Ackroyd, Ted Stearn, V. A. Kolve, Glending Olson",1478,Poetry,"Death; English Narrative poetry; Juvenile poetry; Christian pilgrims and pilgrimages in literature; great_books_of_the_western_world; Fiction; Pilgrims and pilgrimages in literature; Storytelling in fiction; Textual Criticism; Storytelling in literature; English literature; Criticism and interpretation; Facsimiles; Water; Treasure troves; English Manuscripts; English poetry; Manuscripts; Middle Ages; Medieval Civilization; Children's stories, English; Grammar; Mathematical models; Bibliothèque nationale de France; English language; Poetry; Canterbury; Children's stories; Short stories; Pollution; England; Storytelling; Aeration; Christian pilgrims and pilgrimages in fiction; Medieval Manuscripts; History and criticism; Medieval Tales; Early works to 1800; Christian pilgrims and pilgrimages; Manuscripts, English (Middle); Translations into Arabic; open_syllabus_project; Modernized versions; Children's fiction; Great britain, history, norman period, 1066-1154, fiction; British and irish fiction (fictional works by one author); Chaucer, geoffrey, -1400; English poetry, history and criticism, middle english, 1100-1500; Poetry (poetic works by one author); Prologues and epilogues; Pilgrims and pilgrimages; Chaucer, geoffrey, -1400, study and teaching; Christian poetry; Great britain, poetry; Tales, medieval; Middle English; Adaptations; Juvenile fiction; England, fiction; Middle ages, fiction; Drama (dramatic works by one author); Large type books; Appreciation and interpretation; School textbooks; Collections; Canterbury tales (Chaucer, Geoffrey); Moyen Âge; Romans, nouvelles, etc. pour la jeunesse; Histoires pour enfants anglaises; Chaucer, geoffrey , -1400; Christian pilgrims and pilgrimages--poetry; Storytelling--poetry; Pr1867 .k65 2005; 821/.1; Commentaries; Talmud; English literature, history and criticism, middle english, 1100-1500; Classic Literature; Kristna pilgrimer och pilgrimsfärder; Skönlitteratur; Fiction, short stories (single author); New York Times reviewed; Musée du Louvre; Biography; Freemasons; Diseases; Causes and theories of causation; Hygiene; Jews; Antisemitism; Antisémitisme; Juifs; Freemasonry; Philosophy","A collection of stories written in Middle English by Geoffrey Chaucer at the end of the 14th century. The tales (mostly in verse, although some are in prose) are told as part of a story-telling contest by a group of pilgrims as they travel together on a journey from Southwark to the shrine of Saint Thomas Becket at Canterbury Cathedral. In a long list of works, including Troilus and Criseyde, House of Fame, and Parliament of Fowls, The Canterbury Tales was Chaucer's magnum opus. He uses the tales and the descriptions of the characters to paint an ironic and critical portrait of English society at the time, and particularly of the Church. Structurally, the collection bears the influence of The Decameron, which Chaucer is said to have come across during his first diplomatic mission to Italy in 1372. However, Chaucer peoples his tales with 'sondry folk' rather than Boccaccio's fleeing nobles.",5767180,722,3.2727273,33,391,62,https://openlibrary.org/works/OL531767W
/works/OL15012510W,It's Halloween,Jack Prelutsky,1977,Poetry,"Children's poetry; Poetry; Juvenile poetry; Juvenile fiction; Halloween; Supernatural; Children's poetry, American; Halloween, juvenile literature; Picture books","Thirteen poems to spice up the holiday that ghouls and ghosts love most. ""Prelutsky's Nightmares tamed for beginning readers. They're catchy at the most rudimentary level.""--Kirkus Reviews.",5005713,14,5,3,37,3,https://openlibrary.org/works/OL15012510W
/works/OL15160274W,THE FAT CAT SAT ON THE MAT,Nurit Karlin,1997,Poetry,"Brooms and brushes; Cats; Rats; Witches; Mannsville Elementary School Accelerated Reader (1.9); Poetry; Humorous Stories; Beginner; Juvenile fiction; Fiction; Reader; Animals; JUVENILE FICTION; Children's fiction; Cats, fiction",,6500702,4,5,3,12,5,https://openlibrary.org/works/OL15160274W
/works/OL41374W,Ms. Coco Is Loco!,Dan Gutman,2007,Poetry,"Juvenile Fiction; Humor (Fiction); Fiction; Humorous stories; Poetry; Teachers; Schools; Gifted children; Schools, fiction; Children's fiction; Poetry, fiction; Gifted children, fiction","It's Poetry Month! And Ms. Coco, who runs the gifted and talented program, is poetry crazy! She cries when she sees a sunset! She thinks boys should have feelings! She talks in rhyme! All the time! Will A.J.'s life ever be normal again?",46461,13,5,3,20,4,https://openlibrary.org/works/OL41374W
/works/OL26417055W,The Smart Cookie,John Jory,2021,Poetry,"nyt:picture-books=2021-11-21; New York Times bestseller; Children's fiction; Self-confidence, fiction; Food, fiction; Series:The-Food-Group; JUVENILE FICTION / Readers / Beginner; JUVENILE FICTION / Social Themes / Friendship; JUVENILE FICTION / Cooking & Food; Kindness, fiction; Juvenile fiction; Friendship; Fiction; Emotions, fiction; Conduct of life, fiction; Behavior, fiction; Behavior; Picture Books; Childrens; School; Food; Humor; Storytime; Poetry; Juvenile; Self Esteem","This cookie has never felt like a smart cookie no matter how hard she tries, especially in comparison to all the clever cupcakes and brilliant rolls in the bakery. Will a dash of creativity and a sprinkle of confidence be enough to help her learn that perfect scores and having all the answers aren’t the only ingredients for intelligence?",12372217,3,5,3,40,2,https://openlibrary.org/works/OL26417055W
/works/OL8043761W,Barbie Horse Trouble Barbie Look Look,Golden Books,1921,Poetry,"Horses; Juvenile fiction; Children: Kindergarten; Children: Grades 1-2; Animals; English poetry; Juvenile poetry; Nonsense verses; Children's poetry, English; Poetry; Fairy tales; Barbie (Fictitious character); Dolls; Fiction; Girls, fiction; Children's fiction; Dolls, fiction","Golden Books launches fun new Barbie series this year. With everything from fairy tales to horse club books -- there's something for everyone with Barbie Rebecca's the new camper at the Lucky Horseshoe Camp and she thinks she doesn't need Barbie, or Stacie's help. Will Rebecca change her tune after her horse becomes frightened and tries to throw her? Find out in Horse Trouble",2359079,48,3.5333333,15,205,23,https://openlibrary.org/works/OL8043761W
/works/OL261177W,If I Ran the Zoo,Dr. Seuss,1950,Poetry,"Seuss; picture books; kids; zoos; imaginary animals; juvenile fiction; Children's fiction; Nonsense verses; Humorous stories; Juvenile poetry; Imagination; Fiction; Stories in rhyme; Mythical Animals; Pictorial works; Children's poetry, American; Juvenile literature; Fantasy; JUVENILE FICTION / Humorous Stories; Fantasy fiction; JUVENILE FICTION / Animals / Zoos; JUVENILE FICTION / Classics; Imaginary creatures; collectionID:caldecotthonor50; Animals, mythical, fiction; Zoos, fiction","Gerald McGrew imagines the myriad of animals he’d have in his very own zoo, and the adventures he’ll have to go on in order to gather them all. Featuring everything from a lion with ten feet to a Fizza-ma-Wizza-ma-Dill.",10959614,17,3.4666667,15,126,28,https://openlibrary.org/works/OL261177W
/works/OL8404901W,The Real Mother Goose,Blanche Fish Wright,1994,Poetry,Nursery rhymes; Children's poetry; Children: Kindergarten; Juvenile fiction,,383217,1,4.6666665,3,5,4,https://openlibrary.org/works/OL8404901W
/works/OL112822W,The Door in the Wall,"Marguerite de Angeli, Paul Champanier, Linda Stewart, José Luis Haering",1949,Poetry,"Biblical influences; Newbery Medal; Medieval Civilization; Juvenile fiction; Poetry; Fiction; Regina Medal; People with disabilities; Overcoming Disabilities; Newberry Medal; Minstrels; Lewis Carroll Shelf Award; Juvenile literature; Children; Middle Ages; History; Bible; Bards and bardism; Influence; Folk singers; Fiction .; Children with disabilities; Physically handicapped; Newbery Medal books; History of Edward III, 1327-1377; Children's fiction; England, fiction; Kings, queens, rulers, etc., fiction; Middle ages, fiction; Special education; Great britain, fiction; award:Newbery_award; lexile:920; lexile_range:901-1000; age:min:9; age:max:11; grade:min:7; grade:max:6; historical fiction; 14th Century","From the back cover of Scholastic Inc. copy of this book:

By Marguerite de Angeli, 
recipient of the Lewis Carroll Shelf Award,
the Regina Medal, and the Newberry Medal.

The bells clang above plague-ridden London as Robin lies helpless, cold, and hungry.  The great house is empty, his father is fighting the Scots in the north, his mother is traveling with the Queen, and the servants have fled.  He calls for help but only the stones hear his cries.  Suddenly someone else is in the house, coming towards Robin to St. Mark's Monastery, where he will be cared for until his father sends for him.  

At last a message comes – Robin is to meet his father at Castle Lindsay.  The journey is dangerous, and the castle is located near the hostile Welsh border.  Perched high in the hills, the castle appears invincible.  But it is not. Under the cover of  a thick fog the Welsh attack the castle.  And robin is the only one who can save it...

“An enthralling and inspiring tale...Unusually beautiful illustrations, full of detail, combine with the text to make life in England during the Middle Ages come alive.”
	~ *The New York Times*",238160,33,3.8333333,6,111,16,https://openlibrary.org/works/OL112822W
/works/OL894425W,Flower Fairies of the Winter,Cicely Mary Barker,1984,Poetry,"Children's poetry, English; English Fairy poetry; English poetry; Flowers; Juvenile poetry; Plants; Poetry; Winter; Juvenile fiction; Children's poetry; Fairies; Wild flowers; Fairies, poetry; Fleurs; Poésie pour la jeunesse; Hiver; Poésie enfantine anglaise; Children's fiction; Fairies, fiction; Poetry (poetic works by one author); Winter, poetry",A collection of illustrated poems about the plants and flowers seen in the winter months.,459481,14,3.8,5,10,6,https://openlibrary.org/works/OL894425W
/works/OL1817868W,Tunes for a small harmonica,Barbara Wersba,1976,Poetry,"Tomboys; Juvenile fiction; Teacher-student relationships in literature; Adolescence; Romance fiction; Fiction; Poetry; Children's fiction; Love, fiction","A rebellious New York teenager, having fallen in love with her poetry teacher, plans to rescue him from poverty.",9897023,3,4,4,4,4,https://openlibrary.org/works/OL1817868W
/works/OL1997026W,Jamberry,Bruce Degen,1982,Poetry,"Children's fiction; Stories in rhyme; Bears, fiction; Bears; Juvenile fiction; Animals; Juvenile poetry; Fiction; Poetry; Juvenile literature; Berries; Poésie; Ouvrages pour la jeunesse; Ours; Romans, nouvelles, etc. pour la jeunesse; Baies (Fruits); Picture books; Children's Books/Baby-Preschool; Toy and movable books",A little boy walking in the forest meets a big lovable bear that takes him on a delicious berry-picking adventure in the magical world of Berryland,445220,36,3.7142856,7,36,16,https://openlibrary.org/works/OL1997026W
/works/OL41012W,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,1980,Poetry,"busts; narrative poetry; supernatural; talking birds; American poetry; poetry; ravens; American fantasy poetry; Young adult nonfiction; Fantasy poetry; Gothic poetry; American children's poetry; Poetry (poetic works by one author); Children's poetry; Death; Laments; Grief; Love poetry; Juvenile poetry; short stories; aristocracy; American Horror tales; American literature; Children's fiction; Classic Literature; Crime; Crime fiction; Detective and mystery stories; Fiction; first-person narrative; Gothic fiction; Homicide; Horror; Horror fiction; Horror stories; Horror tales; Hyperesthesia; Juvenile fiction; Murder; silence; premature burial; catalepsy; Taphophobia; crypts; phobias; unconsciousness; berths; American fiction; American Short stories; fear; pendulums; Spanish Inquisition; abbeys; daggers; Hematidrosis; Juvenile audience; masquerade balls; nobility; plagues; shrouds; burial vaults; dragons; hermitages; heroic romances; hysteria; knights; maces; psychogenic death; tarns; Mesmerism; suspense; hoaxes; narration; pseudoscience; Hypnagogia; animal magnetism; hypnotism; tuberculosis; embedded narrative; mountaineering; whirlpools; vortex; Ratiocination; Revenge; cats; short story; unreliable narrators; self-hatred; gallows; Mystery and detective stories; monograms; Modern Poetry; American fiction (fictional works by one author); Fiction, horror; Fiction, short stories (single author)","17 STORIES
[Tell-tale Heart](https://openlibrary.org/works/OL41059W)
[Black Cat](https://openlibrary.org/works/OL41068W)
[Cask of Amontillado](https://openlibrary.org/works/OL41016W)
[Fall of the House of Usher](https://openlibrary.org/works/OL40987W)
[Masque of the Red Death](https://openlibrary.org/works/OL41050W)
[Facts in the Case of M. Valdemar](https://openlibrary.org/works/OL40987W)
Ligeia
Murders in the Rue Morgue
[Purloined Letter](https://openlibraryorg/works/OL41065W)
[Descent into the Maelstrom](https://openlibrary.org/works/OL273476W)
[Pit and the Pendulum](https://openlibrary.org/works/OL273550W)
Ms. Found in a Bottle
[Premature Burial](https://openlibrary.org/works/OL24583029W)
[William Wilson](https://openlibrary.org/works/OL16088822W)
[Eleonora](https://openlibrary.org/works/OL14937980W)
[Silence — A Fable](https://openlibrary.org/works/OL13370628W)
Narrative of Arthur Gordon Pym

15 POEMS
Alone
[Annabel Lee](https://openlibrary.org/works/OL273456W)
Bells
City in the Sea
For Annie
Israfel
Lenore
[Raven](https://openlibrary.org/works/OL41081W)
Romance
Sleeper
Stanzas
To Helen
Ulalume—A Ballad
Valentine
Valley of Unrest",11806271,8,4.3333335,3,21,5,https://openlibrary.org/works/OL41012W
/works/OL1847167W,Witness,Karen Hesse,2000,Poetry,"Prejudices; Ku Klux Klan; Fiction; Jews; A novel in verse; Juvenile fiction; American Juvenile poetry; African Americans; Ku Klux Klan (1915- ); 1000blackgirlbooks; Novels in verse; Children's fiction; Prejudices, fiction; Ku klux klan (1915-), fiction; Vermont, fiction","A series of poems express the views of various people in a small Vermont town, including a young black girl and a young Jewish girl, during the early 1920s when the Ku Klux Klan is trying to infiltrate the town.",276885,11,4.3333335,3,106,7,https://openlibrary.org/works/OL1847167W
/works/OL1358801W,A Child's Christmas in Wales,"Dylan Thomas, Dylan Thomas",1953,Poetry,"Biography; Childhood and youth; Christmas; Homes and haunts; Poets, Welsh; Social life and customs; Welsh Poets; Thomas, dylan, 1914-1953; Authors, biography; Wales, social life and customs; Christmas stories; Juvenile fiction; Miniature books; Specimens; Wales; Youth; Fiction; Christmas, juvenile literature; Wales, juvenile literature; Poets, juvenile literature; Poets; Poets, biography; Juvenile literature; Families; Snow; Play; Gifts; Toys; Food; Caroling; Industrial laws and legislation; Cases; Trade regulation; Reading Level-Grade 5; Reading Level-Grade 7; Reading Level-Grade 6; Reading Level-Grade 8; Mœurs et coutumes; Noël; Homes; Manners and customs; Poetry (poetic works by one author)",A Welsh poet recalls the celebration of Christmas in Wales and the feelings it evoked in him as a child.,2646457,57,4.3333335,3,19,9,https://openlibrary.org/works/OL1358801W
/works/OL14937679W,Hate That Cat,Sharon Creech,2008,Poetry,"Fiction; Poetry; Novels in verse; Jack is studying poetry again in school, and he continues to write poems reflecting his understanding of famous poems and how they relate to his life; Poetry -- Fiction; Juvenile fiction; Children's fiction; Cats, fiction; Schools, fiction; Poetry, fiction; Accelerated Reader; Children's poetry; Katten; Haat; Katten (themawoord fictie); English literature; Lager onderwijs 6de jaar (doelgroep)",Jack is back at school and thankfully Miss Stretchberry is his teacher again. Jack likes her! But he disagrees with her about one thing ... CATS. Jack hates cats. Or at least he does until he gets to know some kittens and reads some poetry about cats.,6298050,9,4,4,47,6,https://openlibrary.org/works/OL14937679W
/works/OL1898270W,On beyond zebra,Dr. Seuss,1955,Poetry,"Nonsense verses; Juvenile literature; Juvenile Wit and humor; Alphabet; Animals; Poetry; English language; Humorous poetry; JUVENILE FICTION / Concepts / Alphabet; JUVENILE FICTION / Concepts / Words; JUVENILE FICTION / Humorous Stories; Children's fiction; Zebras, fiction",,5419050,10,4,4,29,13,https://openlibrary.org/works/OL1898270W
/works/OL61712W,"Jesse Bear, what will you wear?",Nancy White Carlstrom,1986,Poetry,"Bears; Stories in rhyme; Juvenile fiction; Fiction; Toy and movable books; Juvenile poetry; Rhyme; Picture books for children; Picture books; Children's fiction; Bears, fiction; Clothing and dress, fiction",Rhymed text and illustrations describe Jesse Bear's activities from morning to bedtime.,3870696,13,4,3,23,4,https://openlibrary.org/works/OL61712W
/works/OL12284467W,"Bird, butterfly, eel",James Prosek,2009,Poetry,"Migration; Juvenile fiction; Fiction; Eels; Monarch butterfly; Birds; Butterflies; Swallows; Monarch butterflies; Barn swallow; Picture books; English poetry; Boys, poetry; Children's poetry","Follows a bird, a monarch butterfly, and an eel from summer on a farm until they make their respective fall voyages south, and then later begin to return north again when the weather warms.",9808169,1,4,3,2,3,https://openlibrary.org/works/OL12284467W
/works/OL3914824W,Drummer Hoff,"Barbara Emberley, Ed Emberley",1967,Poetry,"Children's songs; Children's stories; Easy books; English Folk songs; Folk songs; Folklore; Juvenile fiction; Picture books; Soldiers; Texts; Children's poetry; Nursery rhymes; Children's fiction; Boys, fiction; Caldecott Medal; Caldecott medal book; Board books; Cumulative tales; On board pages; collectionID:caldecott60; award:Caldecott_award; lexile_code:NP; age:min:1; age:max:5; grade:min:Preschool; grade:max:3; Music, fiction; Drum, fiction; War, fiction; Ordnance","A cumulative folk song in which seven soldiers build a magnificent cannon, but Drummer Hoff fires it off.",407125,20,4,3,8,9,https://openlibrary.org/works/OL3914824W
/works/OL16652623W,October mourning,Lesléa Newman,2012,Poetry,"Murder; JUVENILE NONFICTION / Law & Crime; Juvenile fiction; JUVENILE NONFICTION / Social Issues / Homosexuality; Fiction; Gays; Hate crimes; JUVENILE NONFICTION / Poetry / General; Novels in verse; Homicide; JUVENILE NONFICTION; Gay men; Poetry; Crimes against; Law & Crime; Juvenile poetry; General; Homosexuality; Social Issues; poems; LGBTQ poetry; Stonewall Book Awards; Gay men, fiction; Wyoming, fiction; Crime, fiction; Fiction, general; Death and burial; Murder victims","On the night of October 6, 1998, a gay twenty-one-year-old college student named Matthew Shepard was kidnapped from a Wyoming bar by two young men, savagely beaten, tied to a remote fence, and left to die. Gay Awareness Week was beginning at the University of Wyoming, and the keynote speaker was Lesléa Newman, discussing her book Heather Has Two Mommies. Shaken, the author addressed the large audience that gathered, but she remained haunted by Matthew’s murder. October Mourning, a novel in verse, is her deeply felt response to the events of that tragic day. 

Using her poetic imagination, the author creates fictitious monologues from various points of view, including the fence Matthew was tied to, the stars that watched over him, the deer that kept him company, and Matthew himself. More than a decade later, this stunning cycle of sixty-eight poems serves as an illumination for readers too young to remember, and as a powerful, enduring tribute to Matthew Shepard’s life.",12361048,4,4,3,15,4,https://openlibrary.org/works/OL16652623W
